PROV_CODE,AMP_CODE,TAM_CODE,PROV_NAMT,PROV_NAME,AMP_NAMT,AMP_NAME,TAM_NAMT,TAM_NAME,PA,PAT,amenity,name,name:th,layer
21.0,5.0,1.0,ระยอง,RAYONG,บ้านค่าย,BAN KHAI,บ้านค่าย,BAN KHAI,2105.0,210501.0,fire_station,,,
32.0,2.0,4.0,สุรินทร์,SURIN,ชุมพลบุรี,CHUMPHON BURI,ศรีณรงค์,SI NARONG,3202.0,320204.0,fire_station,,,
83.0,1.0,8.0,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,กะรน,KARON,8301.0,830108.0,fire_station,,,
47.0,12.0,1.0,สกลนคร,SAKON NAKHON,สว่างแดนดิน,SAWANG DAEN DIN,สว่างแดนดิน,SAWANG DAEN DIN,4712.0,471201.0,fire_station,สถานีดับเพลิงเทศบาลตำบลสว่างแดนดิน,สถานีดับเพลิงเทศบาลตำบลสว่างแดนดิน,
56.0,1.0,1.0,พะเยา,PHAYAO,เมืองพะเยา,MUEANG PHAYAO,เวียง,WIANG,5601.0,560101.0,fire_station,สถานีดับเพลิง 1 งานป้องกันและบรรเทาสาธารณภัยเทศบาลเมืองพะเยา,,
77.0,6.0,4.0,ประจวบคีรีขันธ์,PRACHUAP KHIRI KHAN,ปราณบุรี,PRAN BURI,ปากน้ำปราณ,PAK NAM PRAN,7706.0,770604.0,fire_station,,,
76.0,4.0,1.0,เพชรบุรี,PHETCHABURI,ชะอำ,CHA-AM,ชะอำ,CHA-AM,7604.0,760401.0,fire_station,,,
65.0,1.0,1.0,พิษณุโลก,PHITSANULOK,เมืองพิษณุโลก,MUEANG PHITSANULOK,ในเมือง,NAI MUEANG,6501.0,650101.0,fire_station,ีดับเพลิง พิษณุโลก,สถานีดับเพลิง พิษณุโลก,
30.0,3.0,3.0,นครราชสีมา,NAKHON RATCHASIMA,เสิงสาง,SOENG SANG,โนนสมบูรณ์,NON SOMBUN,3003.0,300303.0,fire_station,,,
30.0,15.0,1.0,นครราชสีมา,NAKHON RATCHASIMA,พิมาย,PHIMAI,ในเมือง,NAI MUEANG,3015.0,301501.0,fire_station,,,
52.0,1.0,4.0,ลำปาง,LAMPANG,เมืองลำปาง,MUEANG LAMPANG,สบตุ๋ย,SOP TUI,5201.0,520104.0,fire_station,สถานีดับเพลิง,,
90.0,11.0,1.0,สงขลา,SONGKHLA,หาดใหญ่,HAT YAI,หาดใหญ่,HAT YAI,9011.0,901101.0,fire_station,,,
50.0,1.0,13.0,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,หนองป่าครั่ง,NONG PA KHRANG,5001.0,500113.0,fire_station,,,
11.0,1.0,10.0,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,แพรกษา,PHRAEKSA,1101.0,110110.0,fire_station,,,
56.0,9.0,2.0,พะเยา,PHAYAO,ภูกามยาว,PHU KAMYAO,ดงเจน,DONG CHEN,5609.0,560902.0,fire_station,,,
67.0,5.0,5.0,เพชรบูรณ์,PHETCHABUN,วิเชียรบุรี,WICHIAN BURI,น้ำร้อน,NAM RON,6705.0,670505.0,fire_station,,,
86.0,1.0,1.0,ชุมพร,CHUMPHON,เมืองชุมพร,MUEANG CHUMPHON,ท่าตะเภา,THA TAPHAO,8601.0,860101.0,fire_station,,,
50.0,8.0,1.0,เชียงใหม่,CHIANG MAI,สะเมิง,SAMOENG,สะเมิงใต้,SAMOENG TAI,5008.0,500801.0,fire_station,,,
72.0,9.0,1.0,สุพรรณบุรี,SUPHAN BURI,อู่ทอง,U THONG,อู่ทอง,U THONG,7209.0,720901.0,fire_station,สถานีดับเพลิง อู่ทอง,,
48.0,6.0,2.0,นครพนม,NAKHON PHANOM,เรณูนคร,RENU NAKHON,โพนทอง,PHON THONG,4806.0,480602.0,fire_station,,,
34.0,1.0,1.0,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ในเมือง,NAI MUEANG,3401.0,340101.0,fire_station,,,
32.0,1.0,1.0,สุรินทร์,SURIN,เมืองสุรินทร์,MUEANG SURIN,ในเมือง,NAI MUEANG,3201.0,320101.0,fire_station,,,
77.0,4.0,4.0,ประจวบคีรีขันธ์,PRACHUAP KHIRI KHAN,บางสะพาน,BANG SAPHAN,ธงชัย,THONG CHAI,7704.0,770404.0,fire_station,,,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,fire_station,,,
57.0,9.0,2.0,เชียงราย,CHIANG RAI,แม่สาย,MAE SAI,ห้วยไคร้,HUAI KHRAI,5709.0,570902.0,fire_station,สถานีควบคุมไฟป่าดอยตุง,,
12.0,3.0,3.0,นนทบุรี,NONTHABURI,บางใหญ่,BANG YAI,บางเลน,BANG LEN,1203.0,120303.0,fire_station,ศูนย์ป้องกันและบรรเทาสาธารณภัย เทศบาลตำบลบางเลน,ศูนย์ป้องกันและบรรเทาสาธารณภัย เทศบาลตำบลบางเลน,
12.0,2.0,1.0,นนทบุรี,NONTHABURI,บางกรวย,BANG KRUAI,วัดชลอ,WAT CHALO,1202.0,120201.0,fire_station,งานป้องกันและบรรเทาสาธารณภัย เทศบาลเมืองบางกรวย,งานป้องกันและบรรเทาสาธารณภัย เทศบาลเมืองบางกรวย,
32.0,6.0,1.0,สุรินทร์,SURIN,กาบเชิง,KAP CHOENG,กาบเชิง,KAP CHOENG,3206.0,320601.0,fire_station,"กาบเชิง,",,
10.0,29.0,2.0,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,วงศ์สว่าง,WONG SAWANG,1029.0,102902.0,fire_station,สถานีดับเพลิงและกู้ภัยบางซ่อน,สถานีดับเพลิงและกู้ภัยบางซ่อน,
30.0,28.0,1.0,นครราชสีมา,NAKHON RATCHASIMA,พระทองคำ,PHRA THONG KHAM,สระพระ,SA PHRA,3028.0,302801.0,fire_station,,,
57.0,5.0,13.0,เชียงราย,CHIANG RAI,พาน,PHAN,เมืองพาน,MUEANG PHAN,5705.0,570513.0,fire_station,,,
34.0,1.0,12.0,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ไร่น้อย,RAI NOI,3401.0,340112.0,fire_station,สนามบินนานาชาติอุบลราชธานี,,
30.0,8.0,2.0,นครราชสีมา,NAKHON RATCHASIMA,ด่านขุนทด,DAN KHUN THOT,ด่านขุนทด,DAN KHUN THOT,3008.0,300802.0,fire_station,,,
60.0,10.0,1.0,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,พยุหะ,PHAYUHA,6010.0,601001.0,fire_station,งานป้องกันและบรรเทาสาธารณภัย,,
30.0,7.0,8.0,นครราชสีมา,NAKHON RATCHASIMA,โชคชัย,CHOK CHAI,โชคชัย,CHOK CHAI,3007.0,300708.0,fire_station,,,
23.0,7.0,1.0,ตราด,TRAT,เกาะช้าง,KO CHANG,เกาะช้าง,KO CHANG,2307.0,230701.0,fire_station,,,
22.0,2.0,2.0,จันทบุรี,CHANTHABURI,ขลุง,KHLUNG,บ่อ,BO,2202.0,220202.0,fire_station,,,
12.0,1.0,1.0,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,สวนใหญ่,SUAN YAI,1201.0,120101.0,fire_station,สถานีดับเพลิงสวนใหญ่ (ย่อย) เทศบาลนครนนทบุรี,สถานีดับเพลิงสวนใหญ่ (ย่อย) เทศบาลนครนนทบุรี,
50.0,10.0,7.0,เชียงใหม่,CHIANG MAI,แม่อาย,MAE AI,มะลิกา,MALIKA,5010.0,501007.0,fire_station,,,
12.0,1.0,8.0,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,บางกร่าง,BANG KRANG,1201.0,120108.0,fire_station,งานป้องกันและบรรเทาสาธารณภัย องค์การบริหารส่วนตำบลบางกร่างบางกร่าง,งานป้องกันและบรรเทาสาธารณภัย องค์การบริหารส่วนตำบลบางกร่างบางกร่าง,
74.0,1.0,12.0,สมุทรสาคร,SAMUT SAKHON,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,บางน้ำจืด,BANG NAM CHUET,7401.0,740112.0,fire_station,งานป้องกันและบรรเทาสาธารณภัย ศูนย์อาสาสมัครป้องกันภัยฝ่ายพลเรือน (อปพร.),งานป้องกันและบรรเทาสาธารณภัย ศูนย์อาสาสมัครป้องกันภัยฝ่ายพลเรือน (อปพร.),
46.0,12.0,7.0,กาฬสินธุ์,KALASIN,หนองกุงศรี,NONG KUNG SI,ดงมูล,DONG MUN,4612.0,461207.0,fire_station,,,
46.0,5.0,1.0,กาฬสินธุ์,KALASIN,กุฉินารายณ์,KUCHINARAI,บัวขาว,BUA KHAO,4605.0,460501.0,fire_station,,,
34.0,5.0,1.0,อุบลราชธานี,UBON RATCHATHANI,เขมราฐ,KHEMARAT,เขมราฐ,KHEMARAT,3405.0,340501.0,fire_station,,,
50.0,4.0,7.0,เชียงใหม่,CHIANG MAI,เชียงดาว,CHIANG DAO,ทุ่งข้าวพวง,THUNG KHAO PHUANG,5004.0,500407.0,fire_station,,,
46.0,7.0,7.0,กาฬสินธุ์,KALASIN,ยางตลาด,YANG TALAT,หัวนาคำ,HUA NA KHAM,4607.0,460707.0,fire_station,ศูนย์ป้องกันและบรรเทาสาธารณภัย,ศูนย์ป้องกันและบรรเทาสาธารณภัย,
30.0,7.0,10.0,นครราชสีมา,NAKHON RATCHASIMA,โชคชัย,CHOK CHAI,ด่านเกวียน,DAN KWIAN,3007.0,300710.0,fire_station,งานป้องกันเทศบาลตำบลด่านเกวียน,,
30.0,7.0,10.0,นครราชสีมา,NAKHON RATCHASIMA,โชคชัย,CHOK CHAI,ด่านเกวียน,DAN KWIAN,3007.0,300710.0,fire_station,งานป้องกันสาธารณภัด่านยตำบลเกวียน,,
41.0,1.0,21.0,อุดรธานี,UDON THANI,เมืองอุดรธานี,MUEANG UDON THANI,หนองไผ่,NONG PHAI,4101.0,410121.0,fire_station,,,
50.0,13.0,3.0,เชียงใหม่,CHIANG MAI,สันกำแพง,SAN KAMPHAENG,ร้องวัวแดง,RONG WUA DAENG,5013.0,501303.0,fire_station,,,
20.0,7.0,4.0,ชลบุรี,CHON BURI,ศรีราชา,SI RACHA,บึง,BUENG,2007.0,200704.0,fire_station,,,
50.0,5.0,1.0,เชียงใหม่,CHIANG MAI,ดอยสะเก็ด,DOI SAKET,เชิงดอย,CHOENG DOI,5005.0,500501.0,police,สถานีตำรวจภูธรดอยสะเก็ด,สถานีตำรวจภูธรดอยสะเก็ด,
20.0,4.0,8.0,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,นาเกลือ,NA KLUEA,2004.0,200408.0,police,Police Box,,
83.0,2.0,2.0,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302.0,830202.0,police,Частые облавы полиции,,
76.0,4.0,1.0,เพชรบุรี,PHETCHABURI,ชะอำ,CHA-AM,ชะอำ,CHA-AM,7604.0,760401.0,police,,,
40.0,1.0,15.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,บ้านเป็ด,BAN PET,4001.0,400115.0,police,สถานีตำรวจบ้านเป็ด,สถานีตำรวจบ้านเป็ด,
34.0,4.0,1.0,อุบลราชธานี,UBON RATCHATHANI,เขื่องใน,KHUEANG NAI,เขื่องใน,KHUEANG NAI,3404.0,340401.0,police,Khueang Nai Police Station,สถานีตำรวจภูธร เขื่องใน,
20.0,4.0,2.0,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004.0,200402.0,police,Chaiya Pruek Community Police Station,,
82.0,5.0,4.0,พังงา,PHANGNGA,ตะกั่วป่า,TAKUA PA,บางม่วง,BANG MUANG,8205.0,820504.0,police,ตำรวจทางหลวงตะกั่วป่า,,
10.0,28.0,3.0,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,ทุ่งมหาเมฆ,THUNG MAHAMEK,1028.0,102803.0,police,,,
16.0,1.0,2.0,ลพบุรี,LOP BURI,เมืองลพบุรี,MUEANG LOP BURI,ท่าหิน,THA HIN,1601.0,160102.0,police,,,
10.0,18.0,2.0,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คลองสาน,KHLONG SAN,1018.0,101802.0,police,,,
14.0,2.0,8.0,พระนครศรีอยุธยา,PHRA NAKHON SI AYUTTHAYA,ท่าเรือ,THA RUEA,ปากท่า,PAK THA,1402.0,140208.0,police,Sam Thai police station,,
83.0,1.0,6.0,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,ฉลอง,CHALONG,8301.0,830106.0,police,,,
81.0,1.0,16.0,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,อ่าวนาง,AO NANG,8101.0,810116.0,police,Phi Phi Police,,
21.0,1.0,5.0,ระยอง,RAYONG,เมืองระยอง,MUEANG RAYONG,เพ,PHE,2101.0,210105.0,police,,,
67.0,1.0,9.0,เพชรบูรณ์,PHETCHABUN,เมืองเพชรบูรณ์,MUEANG PHETCHABUN,บ้านโคก,BAN KHOK,6701.0,670109.0,police,,,
91.0,5.0,4.0,สตูล,SATUN,ละงู,LA-NGU,ปากน้ำ,PAK NAM,9105.0,910504.0,police,,,
81.0,3.0,5.0,กระบี่,KRABI,เกาะลันตา,KO LANTA,ศาลาด่าน,SALA DAN,8103.0,810305.0,police,,,
83.0,2.0,2.0,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302.0,830202.0,police,Police Station Patong,,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,police,สถานีตำรวจภูธรเมืองขอนแกน,สถานีตำรวจภูธรเมืองขอนแกน,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,police,ตำรวจภูธรภาค 4,ตำรวจภูธรภาค 4,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,police,ศูนย์สืบสวนสอบสวนตำรวจภูธรภาค ๔,ศูนย์สืบสวนสอบสวนตำรวจภูธรภาค ๔,
40.0,1.0,1.0,ขอนแก่น,KHON KAEN,เมืองขอนแก่น,MUEANG KHON KAEN,ในเมือง,NAI MUEANG,4001.0,400101.0,police,ตำรวจภูธรภาค 4,ตำรวจภูธรภาค 4,
83.0,2.0,2.0,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302.0,830202.0,police,,,
62.0,4.0,5.0,กำแพงเพชร,KAMPHAENG PHET,ขาณุวรลักษบุรี,KHANU WORALAKSABURI,แสนตอ,SAEN TO,6204.0,620405.0,police,Khanu Woralaksaburi police swtation,,
64.0,1.0,3.0,สุโขทัย,SUKHOTHAI,เมืองสุโขทัย,MUEANG SUKHOTHAI,เมืองเก่า,MUEANG KAO,6401.0,640103.0,police,ป้อมตำรวจท่องเที่ยว,ป้อมตำรวจท่องเที่ยว,
41.0,1.0,1.0,อุดรธานี,UDON THANI,เมืองอุดรธานี,MUEANG UDON THANI,หมากแข้ง,MAK KHAENG,4101.0,410101.0,police,สถานีตำรวจภูธรเมืองอุดรธานี,สถานีตำรวจภูธรเมืองอุดรธานี,
63.0,6.0,1.0,ตาก,TAK,แม่สอด,MAE SOT,แม่สอด,MAE SOT,6306.0,630601.0,police,ตำรวจจราจร,ตำรวจจราจร,
83.0,2.0,3.0,ภูเก็ต,PHUKET,กะทู้,KATHU,กมลา,KAMALA,8302.0,830203.0,police,,,
63.0,2.0,7.0,ตาก,TAK,บ้านตาก,BAN TAK,ท้องฟ้า,THONG FA,6302.0,630207.0,police,Check Point,,
63.0,1.0,11.0,ตาก,TAK,เมืองตาก,MUEANG TAK,แม่ท้อ,MAE THO,6301.0,630111.0,police,Check Point,,
44.0,4.0,4.0,มหาสารคาม,MAHA SARAKHAM,กันทรวิชัย,KANTHARAWICHAI,ท่าขอนยาง,THA KHON YANG,4404.0,440404.0,police,,,
